1.1428,-0.099981,0,0.87266,3.3161
1.3008,-0.17365,0,0.87266,3.4907
1.4691,-0.21876,0,0.87266,3.6652
1.6428,-0.23396,0,0.87266,3.8397
1.8164,-0.21876,0,0.87266,4.0143
1.9848,-0.17365,0,0.87266,4.1888
2.1428,-0.099981,0,0.87266,4.3633
2.2856,-1.1102e-16,0,0.87266,4.5379
2.4088,0.12326,0,0.87266,4.7124
2.5088,0.26604,0,0.87266,4.8869
2.5825,0.42402,0,0.87266,5.0615
2.6276,0.5924,0,0.87266,5.236
2.6428,0.76604,0,0.87266,5.4105
2.6276,0.93969,0,0.87266,5.5851
2.5825,1.1081,0,0.87266,5.7596
2.5088,1.266,0,0.87266,5.9341
2.4088,1.4088,0,0.87266,6.1087
2.2856,1.5321,0,0.87266,6.2832
2,1.7321,0,1.0472,0
1.842,1.8057,0,1.0472,0.17453
1.6736,1.8508,0,1.0472,0.34907
1.5,1.866,0,1.0472,0.5236
1.3264,1.8508,0,1.0472,0.69813
1.158,1.8057,0,1.0472,0.87266
1,1.7321,0,1.0472,1.0472
0.85721,1.6321,0,1.0472,1.2217
0.73396,1.5088,0,1.0472,1.3963
0.63397,1.366,0,1.0472,1.5708
0.56031,1.208,0,1.0472,1.7453
0.51519,1.0397,0,1.0472,1.9199
0.5,0.86603,0,1.0472,2.0944
0.51519,0.69238,0,1.0472,2.2689
0.56031,0.52401,0,1.0472,2.4435
0.63397,0.36603,0,1.0472,2.618
0.73396,0.22324,0,1.0472,2.7925
0.85721,0.099981,0,1.0472,2.9671
1,1.1102e-16,0,1.0472,3.1416
1.158,-0.073667,0,1.0472,3.3161
1.3264,-0.11878,0,1.0472,3.4907
1.5,-0.13397,0,1.0472,3.6652
1.6736,-0.11878,0,1.0472,3.8397
1.842,-0.073667,0,1.0472,4.0143
2,-4.4409e-16,0,1.0472,4.1888
2.1428,0.099981,0,1.0472,4.3633
2.266,0.22324,0,1.0472,4.5379
2.366,0.36603,0,1.0472,4.7124
2.4397,0.52401,0,1.0472,4.8869
2.4848,0.69238,0,1.0472,5.0615
2.5,0.86603,0,1.0472,5.236
2.4848,1.0397,0,1.0472,5.4105
2.4397,1.208,0,1.0472,5.5851
2.366,1.366,0,1.0472,5.7596
2.266,1.5088,0,1.0472,5.9341
2.1428,1.6321,0,1.0472,6.1087
2,1.7321,0,1.0472,6.2832
1.684,1.8794,0,1.2217,0
1.5157,1.9245,0,1.2217,0.17453
1.342,1.9397,0,1.2217,0.34907
1.1684,1.9245,0,1.2217,0.5236
1,1.8794,0,1.2217,0.69813
0.84202,1.8057,0,1.2217,0.87266
0.69923,1.7057,0,1.2217,1.0472
0.57598,1.5825,0,1.2217,1.2217
0.47599,1.4397,0,1.2217,1.3963
0.40233,1.2817,0,1.2217,1.5708
0.35721,1.1133,0,1.2217,1.7453
0.34202,0.93969,0,1.2217,1.9199
0.35721,0.76604,0,1.2217,2.0944
0.40233,0.59767,0,1.2217,2.2689
0.47599,0.43969,0,1.2217,2.4435
0.57598,0.29691,0,1.2217,2.618
0.69923,0.17365,0,1.2217,2.7925
0.84202,0.073667,0,1.2217,2.9671
1,-1.1102e-16,0,1.2217,3.1416
1.1684,-0.045115,0,1.2217,3.3161
1.342,-0.060307,0,1.2217,3.4907
1.5157,-0.045115,0,1.2217,3.6652
1.684,-2.2204e-16,0,1.2217,3.8397
1.842,0.073667,0,1.2217,4.0143
1.9848,0.17365,0,1.2217,4.1888
2.1081,0.29691,0,1.2217,4.3633
2.208,0.43969,0,1.2217,4.5379
2.2817,0.59767,0,1.2217,4.7124
2.3268,0.76604,0,1.2217,4.8869
2.342,0.93969,0,1.2217,5.0615
2.3268,1.1133,0,1.2217,5.236
2.2817,1.2817,0,1.2217,5.4105
2.208,1.4397,0,1.2217,5.5851
2.1081,1.5825,0,1.2217,5.7596
1.9848,1.7057,0,1.2217,5.9341
1.842,1.8057,0,1.2217,6.1087
1.684,1.8794,0,1.2217,6.2832
1.3473,1.9696,0,1.3963,0
1.1736,1.9848,0,1.3963,0.17453
1,1.9696,0,1.3963,0.34907
0.83163,1.9245,0,1.3963,0.5236
0.67365,1.8508,0,1.3963,0.69813
0.53086,1.7509,0,1.3963,0.87266
0.4076,1.6276,0,1.3963,1.0472
0.30762,1.4848,0,1.3963,1.2217
0.23396,1.3268,0,1.3963,1.3963
0.18884,1.1585,0,1.3963,1.5708
0.17365,0.98481,0,1.3963,1.7453
0.18884,0.81116,0,1.3963,1.9199
0.23396,0.64279,0,1.3963,2.0944
0.30762,0.48481,0,1.3963,2.2689
0.4076,0.34202,0,1.3963,2.4435
0.53086,0.21876,0,1.3963,2.618
0.67365,0.11878,0,1.3963,2.7925
0.83163,0.045115,0,1.3963,2.9671
1,0,0,1.3963,3.1416
1.1736,-0.015192,0,1.3963,3.3161
1.3473,-1.1102e-16,0,1.3963,3.4907
1.5157,0.045115,0,1.3963,3.6652
1.6736,0.11878,0,1.3963,3.8397
1.8164,0.21876,0,1.3963,4.0143
1.9397,0.34202,0,1.3963,4.1888
2.0397,0.48481,0,1.3963,4.3633
2.1133,0.64279,0,1.3963,4.5379
2.1585,0.81116,0,1.3963,4.7124
2.1736,0.98481,0,1.3963,4.8869
2.1585,1.1585,0,1.3963,5.0615
2.1133,1.3268,0,1.3963,5.236
2.0397,1.4848,0,1.3963,5.4105
1.9397,1.6276,0,1.3963,5.5851
1.8164,1.7509,0,1.3963,5.7596
1.6736,1.8508,0,1.3963,5.9341
1.5157,1.9245,0,1.3963,6.1087
1.3473,1.9696,0,1.3963,6.2832
1,2,0,1.5708,0
0.82635,1.9848,0,1.5708,0.17453
0.65798,1.9397,0,1.5708,0.34907
0.5,1.866,0,1.5708,0.5236
0.35721,1.766,0,1.5708,0.69813
0.23396,1.6428,0,1.5708,0.87266
0.13397,1.5,0,1.5708,1.0472
0.060307,1.342,0,1.5708,1.2217
0.015192,1.1736,0,1.5708,1.3963
0,1,0,1.5708,1.5708
0.015192,0.82635,0,1.5708,1.7453
0.060307,0.65798,0,1.5708,1.9199
0.13397,0.5,0,1.5708,2.0944
0.23396,0.35721,0,1.5708,2.2689
0.35721,0.23396,0,1.5708,2.4435
0.5,0.13397,0,1.5708,2.618
0.65798,0.060307,0,1.5708,2.7925
0.82635,0.015192,0,1.5708,2.9671
1,0,0,1.5708,3.1416
1.1736,0.015192,0,1.5708,3.3161
1.342,0.060307,0,1.5708,3.4907
1.5,0.13397,0,1.5708,3.6652
1.6428,0.23396,0,1.5708,3.8397
1.766,0.35721,0,1.5708,4.0143
1.866,0.5,0,1.5708,4.1888
1.9397,0.65798,0,1.5708,4.3633
1.9848,0.82635,0,1.5708,4.5379
2,1,0,1.5708,4.7124
1.9848,1.1736,0,1.5708,4.8869
1.9397,1.342,0,1.5708,5.0615
1.866,1.5,0,1.5708,5.236
1.766,1.6428,0,1.5708,5.4105
1.6428,1.766,0,1.5708,5.5851
1.5,1.866,0,1.5708,5.7596
1.342,1.9397,0,1.5708,5.9341
1.1736,1.9848,0,1.5708,6.1087
1,2,0,1.5708,6.2832
0.6527,1.9696,0,1.7453,0
0.48433,1.9245,0,1.7453,0.17453
0.32635,1.8508,0,1.7453,0.34907
0.18356,1.7509,0,1.7453,0.5236
0.060307,1.6276,0,1.7453,0.69813
-0.039674,1.4848,0,1.7453,0.87266
-0.11334,1.3268,0,1.7453,1.0472
-0.15846,1.1585,0,1.7453,1.2217
-0.17365,0.98481,0,1.7453,1.3963
-0.15846,0.81116,0,1.7453,1.5708
-0.11334,0.64279,0,1.7453,1.7453
-0.039674,0.48481,0,1.7453,1.9199
0.060307,0.34202,0,1.7453,2.0944
0.18356,0.21876,0,1.7453,2.2689
0.32635,0.11878,0,1.7453,2.4435
0.48433,0.045115,0,1.7453,2.618
0.6527,0,0,1.7453,2.7925
0.82635,-0.015192,0,1.7453,2.9671
1,-1.1102e-16,0,1.7453,3.1416
1.1684,0.045115,0,1.7453,3.3161
1.3264,0.11878,0,1.7453,3.4907
1.4691,0.21876,0,1.7453,3.6652
1.5924,0.34202,0,1.7453,3.8397
1.6924,0.48481,0,1.7453,4.0143
1.766,0.64279,0,1.7453,4.1888
1.8112,0.81116,0,1.7453,4.3633
1.8264,0.98481,0,1.7453,4.5379
1.8112,1.1585,0,1.7453,4.7124
1.766,1.3268,0,1.7453,4.8869
1.6924,1.4848,0,1.7453,5.0615
1.5924,1.6276,0,1.7453,5.236
1.4691,1.7509,0,1.7453,5.4105
1.3264,1.8508,0,1.7453,5.5851
1.1684,1.9245,0,1.7453,5.7596
1,1.9696,0,1.7453,5.9341
0.82635,1.9848,0,1.7453,6.1087
0.6527,1.9696,0,1.7453,6.2832
0.31596,1.8794,0,1.9199,0
0.15798,1.8057,0,1.9199,0.17453
0.015192,1.7057,0,1.9199,0.34907
-0.10806,1.5825,0,1.9199,0.5236
-0.20805,1.4397,0,1.9199,0.69813
-0.28171,1.2817,0,1.9199,0.87266
-0.32683,1.1133,0,1.9199,1.0472
-0.34202,0.93969,0,1.9199,1.2217
-0.32683,0.76604,0,1.9199,1.3963
-0.28171,0.59767,0,1.9199,1.5708
-0.20805,0.43969,0,1.9199,1.7453
-0.10806,0.29691,0,1.9199,1.9199
0.015192,0.17365,0,1.9199,2.0944
0.15798,0.073667,0,1.9199,2.2689
0.31596,0,0,1.9199,2.4435
0.48433,-0.045115,0,1.9199,2.618
0.65798,-0.060307,0,1.9199,2.7925
0.83163,-0.045115,0,1.9199,2.9671
1,-1.1102e-16,0,1.9199,3.1416
1.158,0.073667,0,1.9199,3.3161
1.3008,0.17365,0,1.9199,3.4907
1.424,0.29691,0,1.9199,3.6652
1.524,0.43969,0,1.9199,3.8397
1.5977,0.59767,0,1.9199,4.0143
1.6428,0.76604,0,1.9199,4.1888
1.658,0.93969,0,1.9199,4.3633
1.6428,1.1133,0,1.9199,4.5379
1.5977,1.2817,0,1.9199,4.7124
1.524,1.4397,0,1.9199,4.8869
1.424,1.5825,0,1.9199,5.0615
1.3008,1.7057,0,1.9199,5.236
1.158,1.8057,0,1.9199,5.4105
1,1.8794,0,1.9199,5.5851
0.83163,1.9245,0,1.9199,5.7596
0.65798,1.9397,0,1.9199,5.9341
0.48433,1.9245,0,1.9199,6.1087
0.31596,1.8794,0,1.9199,6.2832
4.4409e-16,1.7321,0,2.0944,0
-0.14279,1.6321,0,2.0944,0.17453
-0.26604,1.5088,0,2.0944,0.34907
-0.36603,1.366,0,2.0944,0.5236
-0.43969,1.208,0,2.0944,0.69813
-0.48481,1.0397,0,2.0944,0.87266
-0.5,0.86603,0,2.0944,1.0472
-0.48481,0.69238,0,2.0944,1.2217
-0.43969,0.52401,0,2.0944,1.3963
-0.36603,0.36603,0,2.0944,1.5708
-0.26604,0.22324,0,2.0944,1.7453
-0.14279,0.099981,0,2.0944,1.9199
-2.2204e-16,2.2204e-16,0,2.0944,2.0944
0.15798,-0.073667,0,2.0944,2.2689
0.32635,-0.11878,0,2.0944,2.4435
0.5,-0.13397,0,2.0944,2.618
0.67365,-0.11878,0,2.0944,2.7925
0.84202,-0.073667,0,2.0944,2.9671
1,-3.3307e-16,0,2.0944,3.1416
1.1428,0.099981,0,2.0944,3.3161
1.266,0.22324,0,2.0944,3.4907
1.366,0.36603,0,2.0944,3.6652
1.4397,0.52401,0,2.0944,3.8397
1.4848,0.69238,0,2.0944,4.0143
1.5,0.86603,0,2.0944,4.1888
1.4848,1.0397,0,2.0944,4.3633
1.4397,1.208,0,2.0944,4.5379
1.366,1.366,0,2.0944,4.7124
1.266,1.5088,0,2.0944,4.8869
1.1428,1.6321,0,2.0944,5.0615
1,1.7321,0,2.0944,5.236
0.84202,1.8057,0,2.0944,5.4105
0.67365,1.8508,0,2.0944,5.5851
0.5,1.866,0,2.0944,5.7596
0.32635,1.8508,0,2.0944,5.9341
0.15798,1.8057,0,2.0944,6.1087
9.992e-16,1.7321,0,2.0944,6.2832
-0.28558,1.5321,0,2.2689,0
-0.40883,1.4088,0,2.2689,0.17453
-0.50881,1.266,0,2.2689,0.34907
-0.58248,1.1081,0,2.2689,0.5236
-0.6276,0.93969,0,2.2689,0.69813
-0.64279,0.76604,0,2.2689,0.87266
-0.6276,0.5924,0,2.2689,1.0472
-0.58248,0.42402,0,2.2689,1.2217
-0.50881,0.26604,0,2.2689,1.3963
-0.40883,0.12326,0,2.2689,1.5708
-0.28558,1.1102e-16,0,2.2689,1.7453
-0.14279,-0.099981,0,2.2689,1.9199
0.015192,-0.17365,0,2.2689,2.0944
0.18356,-0.21876,0,2.2689,2.2689
0.35721,-0.23396,0,2.2689,2.4435
0.53086,-0.21876,0,2.2689,2.618
0.69923,-0.17365,0,2.2689,2.7925
0.85721,-0.099981,0,2.2689,2.9671
1,-1.1102e-16,0,2.2689,3.1416
1.1233,0.12326,0,2.2689,3.3161
1.2232,0.26604,0,2.2689,3.4907
1.2969,0.42402,0,2.2689,3.6652
1.342,0.5924,0,2.2689,3.8397
1.3572,0.76604,0,2.2689,4.0143
1.342,0.93969,0,2.2689,4.1888
1.2969,1.1081,0,2.2689,4.3633
1.2232,1.266,0,2.2689,4.5379
1.1233,1.4088,0,2.2689,4.7124
1,1.5321,0,2.2689,4.8869
0.85721,1.6321,0,2.2689,5.0615
0.69923,1.7057,0,2.2689,5.236
0.53086,1.7509,0,2.2689,5.4105
0.35721,1.766,0,2.2689,5.5851
0.18356,1.7509,0,2.2689,5.7596
0.015192,1.7057,0,2.2689,5.9341
-0.14279,1.6321,0,2.2689,6.1087
-0.28558,1.5321,0,2.2689,6.2832
-0.53209,1.2856,0,2.4435,0
-0.63207,1.1428,0,2.4435,0.17453
-0.70574,0.98481,0,2.4435,0.34907
-0.75085,0.81644,0,2.4435,0.5236
-0.76604,0.64279,0,2.4435,0.69813
-0.75085,0.46914,0,2.4435,0.87266
-0.70574,0.30077,0,2.4435,1.0472
-0.63207,0.14279,0,2.4435,1.2217
-0.53209,2.2204e-16,0,2.4435,1.3963
-0.40883,-0.12326,0,2.4435,1.5708
-0.26604,-0.22324,0,2.4435,1.7453
-0.10806,-0.29691,0,2.4435,1.9199
0.060307,-0.34202,0,2.4435,2.0944
0.23396,-0.35721,0,2.4435,2.2689
0.4076,-0.34202,0,2.4435,2.4435
0.57598,-0.29691,0,2.4435,2.618
0.73396,-0.22324,0,2.4435,2.7925
0.87674,-0.12326,0,2.4435,2.9671
1,-1.1102e-16,0,2.4435,3.1416
1.1,0.14279,0,2.4435,3.3161
1.1736,0.30077,0,2.4435,3.4907
1.2188,0.46914,0,2.4435,3.6652
1.234,0.64279,0,2.4435,3.8397
1.2188,0.81644,0,2.4435,4.0143
1.1736,0.98481,0,2.4435,4.1888
1.1,1.1428,0,2.4435,4.3633
1,1.2856,0,2.4435,4.5379
0.87674,1.4088,0,2.4435,4.7124
0.73396,1.5088,0,2.4435,4.8869
0.57598,1.5825,0,2.4435,5.0615
0.4076,1.6276,0,2.4435,5.236
0.23396,1.6428,0,2.4435,5.4105
0.060307,1.6276,0,2.4435,5.5851
-0.10806,1.5825,0,2.4435,5.7596
-0.26604,1.5088,0,2.4435,5.9341
-0.40883,1.4088,0,2.4435,6.1087
-0.53209,1.2856,0,2.4435,6.2832
-0.73205,1,0,2.618,0
-0.80572,0.84202,0,2.618,0.17453
-0.85083,0.67365,0,2.618,0.34907
-0.86603,0.5,0,2.618,0.5236
-0.85083,0.32635,0,2.618,0.69813
-0.80572,0.15798,0,2.618,0.87266
-0.73205,-1.6653e-16,0,2.618,1.0472
-0.63207,-0.14279,0,2.618,1.2217
-0.50881,-0.26604,0,2.618,1.3963
-0.36603,-0.36603,0,2.618,1.5708
-0.20805,-0.43969,0,2.618,1.7453
-0.039674,-0.48481,0,2.618,1.9199
0.13397,-0.5,0,2.618,2.0944
0.30762,-0.48481,0,2.618,2.2689
0.47599,-0.43969,0,2.618,2.4435
0.63397,-0.36603,0,2.618,2.618
0.77676,-0.26604,0,2.618,2.7925
0.90002,-0.14279,0,2.618,2.9671
1,2.7756e-16,0,2.618,3.1416
1.0737,0.15798,0,2.618,3.3161
1.1188,0.32635,0,2.618,3.4907
1.134,0.5,0,2.618,3.6652
1.1188,0.67365,0,2.618,3.8397
1.0737,0.84202,0,2.618,4.0143
1,1,0,2.618,4.1888
0.90002,1.1428,0,2.618,4.3633
0.77676,1.266,0,2.618,4.5379
0.63397,1.366,0,2.618,4.7124
0.47599,1.4397,0,2.618,4.8869
0.30762,1.4848,0,2.618,5.0615
0.13397,1.5,0,2.618,5.236
-0.039674,1.4848,0,2.618,5.4105
-0.20805,1.4397,0,2.618,5.5851
-0.36603,1.366,0,2.618,5.7596
-0.50881,1.266,0,2.618,5.9341
-0.63207,1.1428,0,2.618,6.1087
-0.73205,1,0,2.618,6.2832
-0.87939,0.68404,0,2.7925,0
-0.9245,0.51567,0,2.7925,0.17453
-0.93969,0.34202,0,2.7925,0.34907
-0.9245,0.16837,0,2.7925,0.5236
-0.87939,2.2204e-16,0,2.7925,0.69813
-0.80572,-0.15798,0,2.7925,0.87266
-0.70574,-0.30077,0,2.7925,1.0472
-0.58248,-0.42402,0,2.7925,1.2217
-0.43969,-0.52401,0,2.7925,1.3963
-0.28171,-0.59767,0,2.7925,1.5708
-0.11334,-0.64279,0,2.7925,1.7453
0.060307,-0.65798,0,2.7925,1.9199
0.23396,-0.64279,0,2.7925,2.0944
0.40233,-0.59767,0,2.7925,2.2689
0.56031,-0.52401,0,2.7925,2.4435
0.70309,-0.42402,0,2.7925,2.618
0.82635,-0.30077,0,2.7925,2.7925
0.92633,-0.15798,0,2.7925,2.9671
1,2.7756e-16,0,2.7925,3.1416
1.0451,0.16837,0,2.7925,3.3161
1.0603,0.34202,0,2.7925,3.4907
1.0451,0.51567,0,2.7925,3.6652
1,0.68404,0,2.7925,3.8397
0.92633,0.84202,0,2.7925,4.0143
0.82635,0.98481,0,2.7925,4.1888
0.70309,1.1081,0,2.7925,4.3633
0.56031,1.208,0,2.7925,4.5379
0.40233,1.2817,0,2.7925,4.7124
0.23396,1.3268,0,2.7925,4.8869
0.060307,1.342,0,2.7925,5.0615
-0.11334,1.3268,0,2.7925,5.236
-0.28171,1.2817,0,2.7925,5.4105
-0.43969,1.208,0,2.7925,5.5851
-0.58248,1.1081,0,2.7925,5.7596
-0.70574,0.98481,0,2.7925,5.9341
-0.80572,0.84202,0,2.7925,6.1087
-0.87939,0.68404,0,2.7925,6.2832
-0.96962,0.3473,0,2.9671,0
-0.98481,0.17365,0,2.9671,0.17453
-0.96962,-1.9429e-16,0,2.9671,0.34907
-0.9245,-0.16837,0,2.9671,0.5236
-0.85083,-0.32635,0,2.9671,0.69813
-0.75085,-0.46914,0,2.9671,0.87266
-0.6276,-0.5924,0,2.9671,1.0472
-0.48481,-0.69238,0,2.9671,1.2217
-0.32683,-0.76604,0,2.9671,1.3963
-0.15846,-0.81116,0,2.9671,1.5708
0.015192,-0.82635,0,2.9671,1.7453
0.18884,-0.81116,0,2.9671,1.9199
0.35721,-0.76604,0,2.9671,2.0944
0.51519,-0.69238,0,2.9671,2.2689
0.65798,-0.5924,0,2.9671,2.4435
0.78124,-0.46914,0,2.9671,2.618
